userID-businessID,prediction
U471070996-B420052076,4.613104
U686469168-B417193736,4.673980
U788250031-B072074299,2.948001
U949843675-B486924275,4.374598
U315631015-B162826553,4.083589
U402527841-B335869399,4.409154
U945047982-B547379004,4.379390
U806612254-B015953197,4.425886
U596401586-B695139446,4.222409
U626909527-B146506246,4.059685
U002556282-B975794138,4.322528
U443350701-B495009057,4.133825
U523960061-B822155635,4.987214
U667579070-B937225038,4.272986
U757930866-B741422753,3.650270
U613375631-B637743911,3.846170
U062954170-B453893750,5.052394
U656586246-B990787545,4.185082
U480524703-B440256198,3.761281
U977150016-B251335922,3.853556
U025081760-B308553973,4.019902
U948324844-B828774295,4.425066
U045423000-B906673506,4.314868
U125378847-B681495025,4.435514
U373816340-B959826626,3.659186
U155575301-B893284224,4.310545
U693421452-B288335372,4.045326
U791943786-B363600680,4.462991
U445061276-B010971518,4.504433
U515099239-B823236371,4.162740
U232923563-B568398377,2.996505
U518340718-B514189188,3.506133
U835880748-B798867151,4.297288
U713171323-B381545668,4.174889
U697221099-B194701660,3.683763
U762966844-B749875501,4.912731
U174224589-B514530760,3.692475
U139338473-B983620633,4.282573
U923678783-B050689214,4.842481
U152566625-B327698790,4.113601
U669093543-B324590203,4.464690
U090242508-B600784817,4.012608
U698731590-B992390290,4.162948
U051689333-B084752710,4.419352
U286379412-B973948112,3.638843
U767689635-B311598637,3.694522
U875244747-B992414041,3.812578
U239527279-B675593020,4.224693
U692888768-B412363780,3.588873
U112427998-B776590333,4.322233
U892951291-B750697871,4.096153
U270741300-B900521593,4.959045
U631209053-B886754238,4.314990
U092449273-B895499170,4.648127
U653325515-B120342717,4.511615
U262163360-B831235677,4.194892
U113851124-B380829287,4.828637
U836538496-B974416155,4.300414
U329083463-B216749868,3.622671
U255310569-B190610908,4.268033
U245481797-B378310485,3.818963
U298435622-B319320841,3.622129
U434663441-B978673638,4.328399
U416928420-B792663272,4.949542
U440325639-B533393862,4.229464
U430337253-B448077239,3.588621
U312954634-B498243274,3.770011
U008799893-B465546119,3.845958
U325335358-B928205166,3.093806
U609092481-B892429091,4.094319
U201942034-B871014371,4.355270
U393401202-B879244973,3.622142
U960111572-B237547800,3.919441
U842252195-B763143671,4.127562
U495812323-B922750407,4.232875
U226280931-B049774388,4.448921
U997806436-B749196632,4.779772
U880694294-B045195265,4.109696
U767835064-B229323314,4.222661
U192727945-B698227477,4.514543
U392882156-B979612256,3.367233
U122644679-B923472228,3.835751
U845772997-B362065759,4.266394
U525822839-B078609029,4.541640
U285931741-B117739816,4.385703
U838804051-B249774795,4.656108
U821454239-B660581113,4.156449
U035233395-B025574093,4.013310
U527891358-B154871288,4.634269
U746499190-B137501037,4.646649
U459000680-B857191249,3.086015
U992606225-B611740995,3.629062
U512834196-B440028805,3.499737
U299983388-B752835475,4.244664
U692746837-B344415563,3.475078
U155205421-B896669776,4.927918
U218120254-B029199055,3.996416
U326019935-B329433234,3.977085
U485948870-B148568093,4.336501
U801567408-B693147804,4.838933
U676184082-B445368704,4.644652
U459730102-B479665657,4.192084
U386889838-B247771413,3.782790
U962301507-B249559878,3.785221
U886815555-B590285951,4.183062
U641807154-B700383423,4.163418
U814866261-B692579931,4.715063
U527069516-B637979718,3.689902
U747893090-B025637176,3.672663
U331374265-B508789370,4.432272
U017167629-B784911894,4.846531
U003261354-B906401336,4.639268
U692711843-B035345730,4.790763
U784900818-B601961526,3.480247
U724627114-B132427633,4.702893
U810260226-B982075947,4.193271
U443990466-B607980969,3.946729
U238369966-B573474354,4.551268
U098408738-B073888082,4.013098
U521896339-B359718723,4.131241
U976611608-B821491088,3.736224
U240344306-B437093895,3.165280
U430337253-B665071799,3.907595
U317198942-B778559136,4.158773
U691826758-B912597638,4.357170
U705522151-B718004120,4.060673
U519420260-B148029041,4.782443
U356266096-B810402450,4.151979
U386496316-B765900244,4.519023
U014010046-B584742972,4.014491
U627448449-B271881318,4.260973
U129376538-B480854975,4.234704
U281167708-B819133920,4.203222
U290911589-B805704123,4.172959
U156857016-B347954328,4.037940
U211353108-B836424461,4.191882
U569586823-B103629902,4.255268
U311664728-B121726595,4.171191
U220262542-B366461984,3.921073
U943420980-B292206268,3.885101
U427780874-B986201969,4.273332
U908329270-B889599080,4.171812
U900417770-B490415098,4.569772
U294828916-B635877186,4.850161
U424865132-B340674145,3.655447
U139467661-B446788779,3.737625
U961067016-B641812936,4.271600
U888866753-B576049430,3.509937
U051410469-B516899003,4.498448
U728380732-B089580816,3.874297
U493470112-B996306675,3.852899
U470721290-B069626559,3.637530
U605405079-B755040352,4.003124
U239429401-B101804793,5.001294
U767835064-B915231458,4.520660
U348273411-B031958567,3.234153
U756587670-B431282618,4.150517
U177525367-B008228304,4.861524
U807637462-B428544825,3.843140
U270162166-B202670251,4.758483
U701792654-B415305530,4.236898
U507639657-B934736562,3.969632
U022813793-B094402303,4.287531
U777040778-B516867004,4.599710
U884511554-B822873714,3.850167
U350770245-B538858880,4.116840
U353321363-B842302414,3.719515
U288628360-B019348195,3.647946
U530096928-B697740366,4.544251
U595105147-B767922187,4.740078
U599412460-B558904147,4.915234
U022183937-B369381265,4.292571
U762552171-B686829419,4.091815
U923794458-B637792271,4.161477
U117823552-B353851584,3.488477
U276965757-B691757817,4.217657
U404875336-B104492627,4.192024
U060525514-B480967796,4.631669
U953028115-B285754615,4.393880
U130071564-B552274567,4.700284
U245654905-B082983850,4.248715
U577751594-B453291521,4.119494
U280110561-B145912995,4.755568
U785219872-B623120546,4.601618
U925828670-B301144517,3.778400
U026341492-B944644802,4.336735
U121621184-B822008522,3.602841
U370503177-B461903773,4.685940
U782613681-B767659546,3.742315
U767004974-B749687376,3.688893
U132977410-B822319117,4.739708
U773556074-B393312688,4.270649
U515639555-B667336466,4.188623
U096682065-B783287843,3.857042
U081672162-B358120220,4.791788
U542046208-B124376694,4.628655
U335089549-B330333245,3.464932
U414428776-B577337560,4.064998
U709872380-B560478243,4.368262
U287930184-B050008296,3.929539
U685158791-B382827543,4.149997
U923509735-B980818154,4.526673
U100913746-B194714312,3.005341
U960718836-B044828160,3.680031
U262163360-B958172162,4.414134
U983131450-B558100080,3.570601
U211708904-B169423066,3.012888
U659383593-B408780145,4.546510
U825432716-B389282992,4.818303
U668513634-B556624026,3.511090
U992473715-B171804274,4.741681
U975339784-B888852855,3.941336
U796602234-B601905770,4.391619
U627911853-B128844522,3.877685
U025189921-B874070514,3.837632
U211353108-B273148341,3.643433
U517806731-B663239586,3.854397
U668136540-B942955438,4.055896
U971459608-B975788432,4.317789
U673868333-B109585341,4.429687
U409880863-B044107419,4.275219
U030503028-B099033664,4.307089
U926853202-B228634076,4.817843
U884475151-B169356130,4.411711
U492154872-B128066507,4.660353
U454410723-B445390210,4.299242
U616393297-B752399840,3.547328
U794132057-B148505805,3.888333
U005395983-B261223347,3.956138
U759393301-B716322039,4.834125
U412561446-B503105620,5.038003
U483036119-B781769849,4.238411
U410713352-B782673469,4.148888
U347232190-B687018786,3.992907
U336121306-B094652419,4.905758
U567744525-B982075947,4.348314
U771681985-B063864746,4.971043
U834234374-B418656155,4.400069
U685158791-B441164872,3.393986
U476045604-B795931355,3.736693
U490599840-B074416067,3.832587
U502240766-B574470672,4.195764
U705561124-B121490175,4.710558
U126565072-B904750677,4.332213
U657217729-B930489287,4.230010
U317203058-B282432822,3.690744
U542700525-B094402303,4.267081
U772150154-B227841347,4.798686
U034230077-B881858159,4.421377
U457950551-B029533011,3.420010
U046858902-B362065759,4.098355
U508069102-B591746680,4.670847
U961506382-B103523826,3.747100
U263293895-B865604763,3.868579
U827182046-B303197968,4.068134
U093450404-B998156113,4.462057
U578683665-B846471013,4.055482
U943977933-B480884216,4.677564
U315583569-B164728693,4.447611
U578865912-B344183763,4.819886
U384356825-B851605494,3.835118
U510532755-B297775669,4.596165
U828078315-B760958892,4.444471
U329377709-B115275095,4.014406
U660318015-B045312019,4.291611
U461928222-B607451176,4.520354
U157583778-B475469438,4.826411
U724805499-B236998072,4.311448
U765416919-B956491458,4.042984
U980518695-B751438024,3.856128
U168095467-B818977030,4.133589
U806612254-B213605252,3.882562
U274820066-B085932977,3.824004
U723206449-B133056077,3.539672
U933687606-B736259988,4.487905
U515175602-B395650136,4.796802
U016349251-B136939201,3.930153
U977307740-B896088232,4.238219
U835649711-B607113348,4.326810
U529253717-B067725818,3.646858
U105707536-B637387682,4.391007
U881360212-B260710881,4.624576
U424402277-B642086978,4.560903
U953213588-B069323366,3.805742
U101822403-B743446789,4.458029
U311092656-B007887688,4.434084
U964874971-B451079132,4.138818
U622110120-B625436528,3.928613
U366421359-B697183973,3.987009
U166940856-B008593751,3.881629
U649872840-B423133694,3.788941
U094312583-B582896431,4.051584
U745811183-B501204595,4.640522
U099646763-B234645097,4.048666
U425280782-B263928293,4.702235
U753766874-B475232654,3.332154
U939448068-B014120906,4.633476
U341250986-B285754615,4.392061
U143933580-B798084498,4.674765
U324013671-B233810676,4.625434
U371654402-B684280565,4.023674
U851787299-B739094415,4.116870
U587068078-B218938286,4.718771
U141836893-B451171771,3.532329
U989251398-B095856418,3.795618
U717884456-B772461888,4.729659
U688461081-B230669444,3.450989
U528029800-B382771937,4.250183
U108422093-B420602299,4.696756
U408883765-B781306857,4.447854
U343955177-B927381906,4.289141
U871769212-B742686737,4.452071
U527004637-B800415346,4.768701
U816684402-B870129591,4.292118
U890891598-B861429697,3.979685
U562956527-B493318741,3.628879
U297168217-B774264881,4.851849
U578753906-B992669541,3.329213
U874711717-B285835464,4.298806
U060820992-B165123054,4.030166
U161859662-B196503152,3.530320
U035799620-B999272675,4.697771
U406839664-B171063668,4.267847
U350061394-B123032809,4.280254
U846967908-B430158071,4.362462
U225007716-B335462805,4.301932
U261376817-B886630947,4.345157
U864674426-B655060311,4.130090
U685158791-B136123608,4.682037
U960065634-B469059160,4.648997
U958463525-B692387957,3.864661
U921098728-B875900581,4.195219
U333054622-B913105191,4.304913
U522742150-B868700698,4.529079
U089583693-B432855438,4.404708
U629181685-B064430203,3.713474
U903549952-B734591935,3.677867
U596401586-B842036529,3.708518
U809703211-B312181321,4.583547
U155976402-B166551319,3.948524
U483643728-B417193736,4.577359
U713225268-B549728468,3.727001
U315719371-B478286967,4.704851
U821454239-B957386577,4.385166
U017612451-B915310324,4.394181
U353321363-B666555808,4.063163
U779041530-B508223803,3.914807
U219392482-B751129442,4.692987
U723569711-B227571398,3.677502
U245641340-B552628896,4.046922
U847223531-B754620914,4.123405
U527004637-B191183683,4.676669
U239104810-B356618398,4.320089
U706142930-B749687376,3.844336
U175436544-B412104418,4.886759
U682940431-B344043132,4.021466
U050204393-B802262909,4.691942
U987190414-B960618728,4.761682
U888070064-B516361207,4.805223
U919927836-B283601049,4.247116
U141797556-B831416923,4.483267
U345523054-B503105620,4.810064
U063669381-B211447215,3.936626
U002906601-B414575869,3.933869
U539044899-B163838656,3.541834
U699278263-B202879746,3.551894
U689347656-B873743766,3.817212
U705372537-B257853596,4.375933
U222419079-B930439922,4.201825
U735406765-B114535112,4.463067
U515175602-B163418127,4.607233
U798761796-B104746976,4.628413
U105143655-B909456201,4.154567
U643828304-B494037224,3.978470
U182159347-B871559205,4.892822
U488596392-B189363119,3.879383
U980923673-B022564636,4.541137
U632040061-B244155835,4.773107
U753700514-B610281169,4.823914
U927953780-B336248722,4.085702
U392882156-B614926721,3.377093
U694726360-B121613577,3.658615
U241887402-B787524944,4.191574
U561882277-B254569143,4.161435
U120072412-B121647814,4.462481
U249740290-B465725353,3.816765
U470324951-B854114469,4.325045
U633951421-B126089512,4.762445
U548797458-B076722605,4.630950
U013862234-B645632790,4.338959
U932837850-B306324187,4.577875
U201532722-B904348700,3.967236
U178508139-B766866912,4.083598
U455963162-B164878912,4.482163
U579179507-B207617943,4.787213
U749616003-B743282456,3.960376
U957966481-B990732885,3.826100
U070100676-B895709458,3.999949
U028238254-B467907131,4.322783
U195389404-B469450362,4.321881
U821126865-B028693990,4.459412
U752236286-B708906077,4.441732
U139216667-B297121656,3.938610
U583733093-B321604494,4.102143
U357797819-B492242948,3.165343
U779932342-B275696347,3.683820
U878334137-B148332393,4.037783
U408065364-B243022926,4.386041
U157660289-B123474207,4.099245
U827182046-B529509521,3.938829
U226691018-B620374851,4.008937
U852186499-B340911554,4.510101
U112425814-B982067176,4.055046
U287003373-B114574752,3.798855
U964717138-B073365112,3.407000
U618043087-B293077121,4.366492
U604941244-B439370457,4.283530
U983131450-B109436884,3.805352
U177098087-B852675562,4.352238
U803151837-B390468531,4.332351
U409000562-B447889963,4.426958
U455584696-B498127947,4.505400
U480524703-B897908411,4.034898
U002260285-B601778569,3.811526
U883530474-B492287691,4.393186
U518287185-B943850561,4.532149
U389826013-B632079158,4.365615
U069982267-B469450362,3.862648
U437066067-B794306748,4.741598
U547027131-B655200391,4.798633
U453498900-B878201826,4.061375
U891694595-B956806350,3.962483
U358402451-B688878490,4.385741
U506030222-B163168388,4.689951
U628312533-B558113221,4.579835
U712861321-B802282126,4.368591
U960190396-B864925590,4.039515
U422253126-B050959180,3.647739
U796409279-B754885065,3.892982
U455056165-B133149014,4.707690
U236689372-B885620026,4.179703
U202089799-B254796195,4.382989
U217402952-B501204595,4.811743
U150187641-B575823059,3.355011
U059372972-B010678941,4.548574
U475145713-B653284648,4.831505
U957966481-B194103881,3.647947
U347382683-B375978035,4.858445
U722931406-B625274476,4.800338
U417488724-B716540467,4.477862
U809491846-B206824039,4.279898
U056214812-B111923683,4.029396
U520133424-B396662076,4.266426
U495713659-B751129442,4.744215
U594684025-B239233291,3.979364
U717853229-B325590987,3.877202
U066620978-B791990497,4.084334
U196007251-B229323314,4.266216
U403712916-B538370974,4.647716
U753766874-B872907019,4.100778
U069696195-B929146795,4.270974
U890249230-B142433419,4.060234
U079408376-B750072046,4.428963
U312954634-B891020478,3.392883
U512806420-B827266184,4.786931
U910556145-B937690264,4.385305
U534688783-B115275095,3.429412
U993095566-B054576547,4.056486
U391263342-B395132682,4.288623
U432402727-B144811027,4.285561
U136191759-B414217693,4.009170
U716874681-B652388772,4.722650
U094590348-B418495771,4.400431
U218120254-B633756242,4.086470
U613375631-B059118788,4.387357
U307587164-B440256198,3.929561
U252977530-B120751444,3.886764
U201808337-B582747175,4.578025
U748776103-B357748898,3.158045
U715103564-B518618055,4.536190
U833240491-B724137809,4.385522
U020148932-B768834577,4.446322
U880923731-B993431869,5.076183
U360444302-B656711933,3.886124
U608975794-B215037834,3.679290
U897386306-B166201030,4.584523
U380225829-B887078473,4.303557
U781563916-B052426123,4.635741
U051043357-B619920356,4.882156
U196007251-B533272097,4.029896
U652931598-B262301784,3.857658
U494888238-B115275095,3.907611
U739244667-B816612334,3.584859
U224807293-B909101118,4.051877
U040517785-B986872757,4.170353
U957088272-B729652405,2.781008
U298282110-B918829426,4.700047
U611798400-B068107379,4.577819
U028389994-B360272967,4.163275
U978790641-B120342717,4.449517
U438492439-B500497749,4.772113
U083602790-B669774970,4.074000
U401418346-B791939315,4.237951
U480524703-B963572406,3.654190
U376536174-B844850793,4.321863
U336966075-B233617127,3.870394
U132096061-B103083438,4.720128
U677962936-B179251204,4.801493
U906474425-B186877223,4.320520
U874315333-B359386083,4.952406
U262643193-B229127684,3.924628
U824262181-B684038678,4.893508
U487317199-B679388905,4.141611
U942561459-B275974057,4.730631
U689003802-B548586930,4.244402
U779102947-B589945821,3.492980
U465789077-B758354065,4.730696
U572278520-B886498746,4.980200
U161491771-B729472246,3.681928
U526707038-B169324117,4.373902
